NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
 5362,L, ,SUAPE3-PE230, 993,5.68,     , 14, 3,2023,ONS
 5363,L, ,SUAPE3-PE069,1009,3.24,  3.7, 14, 3,2023,ONS
 5364,L, ,UTESUAUTE000, 993,5.39,     , 14, 3,2023,ONS
 5370,L, ,PECEM2-CE500,1060,28.7,     ,  3, 3,2023,ONS
 5371,L, ,PECEM2-CE230, 988,30.2,     ,  3, 3,2023,ONS
 5372,L, ,RNEST--PE230, 993,5.43,43.04, 14, 3,2023,ONS
 5373,L, ,SANTOS-CE034, 997,34.9,     ,  3, 3,2023,ONS
 5374,L,1,SANTOSEOL032,1000,36.7, 22.4,  3, 3,2023,ONS
 5376,L, ,SMDT2--RN000,1003,18.1,     , 17, 3,2023,ONS
 5377,L, ,SMDT2--RN013,1003,18.1,     , 17, 3,2023,ONS
 5378,L, ,TACARA-PE230,1011, 9.2,     , 14, 3,2023,ONS
 5380,L, ,MLG2---CE500,1051,18.1,     ,  3, 3,2023,ONS
 5381,L, ,AQUIR2-CE230,1009,20.9,     ,  3, 3,2023,ONS
 5383,L, ,AQUIR2-CE069, 979,16.4, 18.2,  3, 3,2023,ONS
 5386,L, ,FTZT4--CE000, 959,19.5,     ,  3, 3,2023,ONS
 5387,L, ,FTZT2--CE000, 959,19.5,     ,  3, 3,2023,ONS
 5388,L, ,FTZT2--CE013, 959,19.5,     ,  3, 3,2023,ONS
 5390,L, ,BSTF-2-MA000,1003,26.9,     ,  7, 4,2023,ONS
 5391,L, ,BALSAS-MA230,1015,27.1,     ,  7, 4,2023,ONS
 5392,L, ,BSTF60-MA013,1003,26.9,     ,  7, 4,2023,ONS
 5393,L, ,BALSAS-MA069, 999,25.3,     ,  7, 4,2023,ONS
 5394,L, ,POLORN-RN138,1007,22.7,     , 17, 3,2023,ONS
 5401,L, ,B.NOME-PE230,1018,10.4,     , 14, 3,2023,ONS
 5402,L, ,B.NOME-PE138,1007,9.72, 66.8, 14, 3,2023,ONS
 5403,L, ,B.NOME-PE069, 998,8.75,     , 14, 3,2023,ONS
 5406,L, ,BNOTIP-PE013,1019,7.83,     , 14, 3,2023,ONS
 5407,L, ,ACDT5--RN013, 997,18.2,     , 17, 3,2023,ONS
 5408,L, ,MILAGR-CE500,1070,14.3,     ,  3, 3,2023,ONS
 5409,L, ,MLGT3--CE013, 960,9.29,     ,  3, 3,2023,ONS
 5410,L, ,MILAGRCER013,1014,13.1,     ,  3, 3,2023,ONS
 5411,L, ,MILAGR-CE230,1002,13.1,     ,  3, 3,2023,ONS
 5412,L, ,MLGTR3-CE013, 985,9.29,     ,  3, 3,2023,ONS
 5413,L, ,MILAGR-CE069, 996,9.47,     ,  3, 3,2023,ONS
 5414,L, ,MLGTR4-CE013, 990,9.29,     ,  3, 3,2023,ONS
 5415,L, ,MLGT4--CE013, 977,9.29,     ,  3, 3,2023,ONS
 5416,L, ,MLGTIP-CE013, 990,6.54,     ,  3, 3,2023,ONS
 5417,L, ,MILAGR-CE013,1001,6.72,     ,  3, 3,2023,ONS
 5418,L, ,MLGT3--CE000, 996,9.29,     ,  3, 3,2023,ONS
 5419,L, ,MLGT4--CE000, 995,9.29,     ,  3, 3,2023,ONS
 5420,L, ,FLORE2-PE230,1022,8.27,     , 14, 3,2023,ONS
 5421,L, ,BANABU-CE230,1017,16.4,     ,  3, 3,2023,ONS
 5422,L, ,LIBRA--CE013,1016,16.4,     ,  3, 3,2023,ONS
 5423,L, ,BANABU-CE069,1003,13.6,     ,  3, 3,2023,ONS
 5424,L, ,BNBRS--CE013, 989,11.7,     ,  3, 3,2023,ONS
 5425,L, ,ACDT4--RN000, 993,18.1,     , 17, 3,2023,ONS
 5426,L, ,BNBTIP-CE013,1009,11.7,     ,  3, 3,2023,ONS
 5427,L, ,ACDT4--RN013, 993,18.1,     , 17, 3,2023,ONS
 5428,L, ,QUIXAD-CE500,1043,21.4,     ,  3, 3,2023,ONS
 5429,L, ,ACDT5--RN000, 993,18.2,     , 17, 3,2023,ONS
 5430,L, ,RGONCA-PI230,1014,28.2,     , 15, 3,2023,ONS
 5431,L, ,RUSSAS-CE230,1013,18.1,     ,  3, 3,2023,ONS
 5432,L, ,RGONCA-PI069,1007,27.9,     , 15, 3,2023,ONS
 5433,L, ,RUSSAS-CE069,1013,16.3, 13.9,  3, 3,2023,ONS
 5434,L, ,ARACT2-CE230,1012,19.5,     ,  3, 3,2023,ONS
 5435,L, ,RG-SJ1CAP500,1076,33.1,     , 15, 3,2023,ONS
 5436,L, ,RGONCA-PI500,1078,28.7,     , 15, 3,2023,ONS
 5437,L, ,RG-CO1CAP500,1071,23.9,     , 15, 3,2023,ONS
 5438,L, ,ARACT2-CE034,1002,22.3,     ,  3, 3,2023,ONS
 5439,L,1,CANOAQEOL067,1000,23.5, 49.2,  3, 3,2023,ONS
 5441,L, ,MOSSO2-RN230,1004,19.2,     , 17, 3,2023,ONS
 5442,L, ,MSDT1--RN000,1018,14.9,     , 17, 3,2023,ONS
 5443,L,1,MSD----RN069,1019,15.2,   8., 17, 3,2023,ONS
 5444,L, ,MSDT2--RN000,1018,14.9,     , 17, 3,2023,ONS
 5445,L, ,MOSSOR-RN013,1004,14.9,     , 17, 3,2023,ONS
 5448,L, ,PFORMO-CE034,1001,35.1,     ,  3, 3,2023,ONS
 5449,L, ,PFORMO-CE230,1007,32.6,     ,  3, 3,2023,ONS
 5450,L, ,FORTALCER013,1017,23.3,     ,  3, 3,2023,ONS
 5451,L, ,FTZ2---CE500,1040,25.4,     ,  3, 3,2023,ONS
 5452,L, ,FORTAL-CE230,1017,23.3,     ,  3, 3,2023,ONS
 5453,L, ,FORTAL-CE069, 958,19.8,     ,  3, 3,2023,ONS
 5456,L, ,FTZTR4-CE013, 959,19.5,     ,  3, 3,2023,ONS
 5457,L, ,FTZT4--CE013, 959,19.5,     ,  3, 3,2023,ONS
 5458,L, ,FTDB1--CE230,1017,23.4,     ,  3, 3,2023,ONS
 5459,L,1,ALEGRIEOL092, 960,26.6, 53.1, 17, 3,2023,ONS
 5460,L,1,MRU---UTE000, 958,19.8,   0.,  3, 3,2023,ONS
 5461,L, ,ACU2---RN230,1013,20.7,     , 17, 3,2023,ONS
 5462,L, ,UJSP--UTE000,1014,20.7,     , 17, 3,2023,ONS
 5463,L, ,ACU2---RN069, 993,18.3, 11.5, 17, 3,2023,ONS
 5464,L, ,RGOATR-RN013,1014,28.2,     , 15, 3,2023,ONS
 5465,L, ,RGOATR-PI000,1014,28.2,     , 15, 3,2023,ONS
 5466,L,1,TERMOAUTE992,1014,20.7,   0., 17, 3,2023,ONS
 5467,L, ,TACU--UTE000,1014,20.7,     , 17, 3,2023,ONS
 5468,L, ,ACU2---RN138, 994,20.6,     , 17, 3,2023,ONS
 5470,L, ,MIASS3-RN230,1018,23.3,     , 17, 3,2023,ONS
 5471,L, ,D.GOUV-CE230,1017,23.1,     ,  3, 3,2023,ONS
 5472,L,1,PMORGAEOL047,1000,38.1,  9.9,  3, 3,2023,ONS
 5473,L, ,D.GOUV-CE069,1019,19.1,   .6,  3, 3,2023,ONS
 5474,L, ,S.MATO-RN138, 986,19.4,     , 17, 3,2023,ONS
 5475,L, ,S.MATO-RN069,1003,18.2,     , 17, 3,2023,ONS
 5476,L, ,SMDT1--RN013,1003,18.1,     , 17, 3,2023,ONS
 5477,L, ,MIASS3-RN034, 997,25.5,     , 17, 3,2023,ONS
 5478,L, ,SMDT1--RN000,1003,18.1,     , 17, 3,2023,ONS
 5480,L, ,SOBRA3-CE500,1057,30.3,     ,  3, 3,2023,ONS
 5481,L, ,SBD----CE230, 990,29.4,     ,  3, 3,2023,ONS
 5482,L, ,SBDT1--CE000,1008,23.7,     ,  3, 3,2023,ONS
 5483,L, ,SOBRAL-CE069,1008,25.7,     ,  3, 3,2023,ONS
 5484,L, ,SBDT2--CE000,1008,23.7,     ,  3, 3,2023,ONS
 5485,L, ,SBDT1--CE013,1008,23.7,     ,  3, 3,2023,ONS
 5486,L, ,ACARAU-CE230,1006,31.2,     ,  3, 3,2023,ONS
 5487,L, ,SBDT2--CE013,1008,23.7,     ,  3, 3,2023,ONS
 5488,L, ,SBT----CE230, 991,30.1,     ,  3, 3,2023,ONS
 5489,L, ,AUDC2--CE069,1002,33.2,     ,  3, 3,2023,ONS
 5491,L, ,PIRIPI-PI230,1001,31.7,     , 15, 3,2023,ONS
 5492,L, ,PIRIPI-PI138,1005,34.8,169.3, 15, 3,2023,ONS
 5493,L, ,PIRIPI-PI069, 990,28.1,   2., 15, 3,2023,ONS
 5494,L, ,PRIRLT-PI013,1008,27.9,     , 15, 3,2023,ONS
 5496,L, ,PRI----PI013, 979,24.5,     , 15, 3,2023,ONS
 5497,L, ,PRIT1--PI013,1020,27.9,     , 15, 3,2023,ONS
 5499,L, ,PRIT1--PI000, 988,27.9,     , 15, 3,2023,ONS
 5500,L, ,TERES2-PI500,1062,33.5,     , 15, 3,2023,ONS
 5501,L, ,TERESI-PI230, 997, 29.,     , 15, 3,2023,ONS
 5502,L, ,TERES2-PI230, 996,30.8,     , 15, 3,2023,ONS
 5503,L,1,TERESI-PI069,1002,25.7,   3., 15, 3,2023,ONS
 5505,L, ,TSAT1--PI013,1080,26.4,     , 15, 3,2023,ONS
 5506,L, ,TSAT2--PI013,1085,25.1,     , 15, 3,2023,ONS
 5509,L,1,TERESISIN000,1002,30.8,   0., 15, 3,2023,ONS
 5510,L, ,B.ESPE-PI500,1026, 28.,     , 15, 3,2023,ONS
 5511,L, ,B.ESPE-PI230, 996,28.6,     , 15, 3,2023,ONS
 5513,L, ,BESPER-PI069, 996,-1.8,     , 15, 3,2023,ONS
 5516,L, ,UBET6--PI013, 983,-4.1,     , 15, 3,2023,ONS
 5518,L, ,ALEGRI-RN230, 991,23.6,     , 17, 3,2023,ONS
 5519,L, ,ALG----RN034, 973,25.4,     , 17, 3,2023,ONS
 5520,L,1,BOAESP-1-1MQ, 997,33.6,  45., 15, 3,2023,ONS
 5522,L,1,BOAESP-2-1MQ, 997,34.5,  53., 15, 3,2023,ONS
 5523,L,1,BOAESP-2-1CS,1001,28.6,   0., 15, 3,2023,ONS
 5525,L, ,C.NETO-MA230,1004,28.6,     ,  7, 4,2023,ONS
 5526,L, ,C.NETO-MA069, 995,27.5,     ,  7, 4,2023,ONS
 5527,L, ,MASSAP-CE230, 995,30.5,     ,  3, 4,2023,ONS
 5528,L, ,SCHINM-MA230,1002,28.1,     ,  7, 4,2023,ONS
 5529,L,1,CAXIASII-069,1002,28.1,   0.,  7, 4,2023,ONS
 5530,L, ,DISJ.PRO-230, 998,26.8,     , 15, 3,2023,ONS
 5531,L, ,PERITO-MA230, 996, 30.,     ,  7, 4,2023,ONS
 5532,L, ,PRTF62-MA013, 989,26.4,     ,  7, 4,2023,ONS
 5533,L, ,PERITO-MA069, 990,26.7,     ,  7, 4,2023,ONS
 5534,L, ,PRTF62-MA000, 989,26.4,     ,  7, 4,2023,ONS
 5535,L, ,PRTF61-MA013, 989,26.2,     ,  7, 4,2023,ONS
 5536,L, ,ICAZIN-CE034,1001,34.7,     ,  3, 3,2023,ONS
 5537,L, ,ICAZIN-CE230,1005,32.1,     ,  3, 3,2023,ONS
 5538,L, ,PRTF61-MA000, 989,26.5,     ,  7, 4,2023,ONS
 5539,L, ,MRAT62-MA013,1006, 32.,     ,  7, 4,2023,ONS
 5540,L, ,MIRAND-MA500,1074,36.7,     ,  7, 4,2023,ONS
 5541,L, ,MIRAND-MA230,1009,33.8,     ,  7, 4,2023,ONS
 5542,L, ,MIRAND-MA138, 998,32.1,     ,  7, 4,2023,ONS
 5543,L, ,MIRAND-MA069,1000,27.9,     ,  7, 4,2023,ONS
 5544,L, ,MRAT62-MA000,1006, 32.,     ,  7, 4,2023,ONS
 5545,L, ,MRTF01-MA013, 999,27.3,     ,  7, 4,2023,ONS
 5546,L, ,MRAT61-MA013,1006, 32.,     ,  7, 4,2023,ONS
 5547,L, ,MRTF01-MA000,1000,27.5,     ,  7, 4,2023,ONS
 5549,L, ,MRAT61-MA000,1006, 32.,     ,  7, 4,2023,ONS
 5550,L, ,SLUIS2-MA500,1059,35.7,     ,  7, 4,2023,ONS
 5551,L, ,SLUIS2-MA230,1010,35.3,     ,  7, 4,2023,ONS
 5552,L, ,MIRATR-MA000, 977,33.6,     ,  7, 4,2023,ONS
 5553,L, ,MIRAND-MA013, 977,33.6,     ,  7, 4,2023,ONS
 5554,L, ,MRAT63-MA000,1006,31.9,     ,  7, 4,2023,ONS
 5555,L, ,MRAT63-MA013,1006,31.9,     ,  7, 4,2023,ONS
 5556,L, ,GERANO-MA230,1009,33.8,     ,  7, 4,2023,ONS
 5557,L,1,UTS01GUTE992,1009,33.8,   0.,  7, 4,2023,ONS
 5558,L,1,UTETOCUTE000,1009,33.8,   0.,  7, 4,2023,ONS
 5561,L, ,SLUIS1-MA230,1007,34.9,     ,  7, 4,2023,ONS
 5562,L, ,SLUIS2-MA069,1010,32.5,     ,  7, 4,2023,ONS
 5563,L, ,SLUIS1-MA069,1010,32.5,     ,  7, 4,2023,ONS
 5564,L, ,IZTF65-MA000,1002,35.6,     ,  7, 4,2023,ONS
 5565,L, ,IZTF65-MA013,1002,35.6,     ,  7, 4,2023,ONS
 5566,L, ,IZTF63-MA013,1002,35.7,     ,  7, 4,2023,ONS
 5567,L, ,IZTF64-MA013,1001,35.5,     ,  7, 4,2023,ONS
 5568,L, ,IZTF63-MA000,1002,35.7,     ,  7, 4,2023,ONS
 5569,L, ,IZTF64-MA000,1001,35.5,     ,  7, 4,2023,ONS
 5570,L, ,S.J.PI-PI500,1041, 24.,     , 15, 3,2023,ONS
 5571,L, ,S.J.PI-PI230, 992,23.4,     , 15, 3,2023,ONS
 5572,L, ,BCSSJI-PI500,1010,29.2,     , 15, 3,2023,ONS
 5573,L, ,S.J.PI-PI069, 991, 19.,     , 15, 3,2023,ONS
 5574,L, ,BEA-SOCAP500,1025,15.8,     , 15, 3,2023,ONS
 5575,L, ,RG-CO2CAP500,1071,23.8,     , 15, 3,2023,ONS
 5576,L, ,RG-SJ2CAP500,1075,32.8,     , 15, 3,2023,ONS
 5577,L, ,SJPSOBCAP500,1059,29.2,     , 15, 3,2023,ONS
 5578,L, ,SLUIS4-MA069,1004,33.7,     , 15, 3,2023,ONS
 5579,L, ,PDTF64-MA013,1000,32.2,     ,  7, 4,2023,ONS
 5580,L, ,P.DUTR-PI500,1065,37.8,     ,  7, 4,2023,ONS
 5581,L, ,P.DUTR-MA230,1001,34.9,     ,  7, 4,2023,ONS
 5582,L, ,PDDCS1-MA000, 987,34.9,     ,  7, 4,2023,ONS
 5583,L, ,P.DUTR-MA069,1000,32.4,     ,  7, 4,2023,ONS
 5584,L, ,PDTF61-MA013,1001,33.2,     ,  7, 4,2023,ONS
 5585,L, ,P.DUTR-MA013, 971,35.3,     ,  7, 4,2023,ONS
 5586,L,1,PDUTRASIN000, 990,34.9,   0.,  7, 4,2023,ONS
 5587,L, ,PDTF64-MA000,1000,32.2,     ,  7, 4,2023,ONS
 5588,L, ,PDDATR-MA000, 971,35.3,     ,  7, 4,2023,ONS
 5589,L, ,PDTF61-MA000,1001,33.2,     ,  7, 4,2023,ONS
 5590,L, ,IMPERA-MA500,1078,40.3,     ,  7, 4,2023,ONS
 5591,L, ,IMPERA-MA230,1011,39.5,     ,  7, 4,2023,ONS
 5592,L, ,IZAT72-MA013, 998,39.4,     ,  7, 4,2023,ONS
 5593,L,1,IMPERA-MA069,1002,35.9,   5.,  7, 4,2023,ONS
 5594,L, ,ESTREI-MA500,1050,48.8,     ,  7, 4,2023,ONS
 5595,L,1,ESTREITO-5MQ,1031,55.4, 960.,  7, 4,2023,ONS
 5596,L,1,IMPERASIN000, 970,39.5,   0.,  7, 4,2023,ONS
 5597,L, ,IZFIC2-MA000,1024,39.4,     ,  7, 4,2023,ONS
 5598,L, ,IZFIC1-MA000,1024,39.5,     ,  7, 4,2023,ONS
 5599,L, ,IZAT71-MA013,1024,39.5,     ,  7, 4,2023,ONS
 5600,L,1,EQVARARIP-IB,1000,29.4,  36., 15, 3,2023,ONS
 5601,L, ,P.FRAN-MA230, 993, 30.,     ,  7, 4,2023,ONS
 5602,L, ,P.FRAN-MA138, 992,28.4,     ,  7, 4,2023,ONS
 5603,L, ,P.FRAN-MA069, 977,27.3,     ,  7, 4,2023,ONS
 5604,L, ,P.FRA3-MA000, 998,28.2,     ,  7, 4,2023,ONS
 5605,L, ,P.FRA2-MA013, 998,28.2,     ,  7, 4,2023,ONS
 5606,L, ,P.FRA1-MA000, 998,28.3,     ,  7, 4,2023,ONS
 5607,L, ,P.FRA1-MA013, 998,28.3,     ,  7, 4,2023,ONS
 5608,L, ,P.FRA2-MA000, 998,28.2,     ,  7, 4,2023,ONS
 5609,L,1,PITAQUUTE000, 996,44.2, 360.,  7, 4,2023,ONS
 5610,L, ,P.ITAQUTE000,1009,37.7,     ,  7, 4,2023,ONS
 5611,L, ,TAUA2--CE230,1001,12.6,     ,  3, 3,2023,ONS
 5612,L,1,TRACTBEOL000,1000,37.2,  34.,  3, 3,2023,ONS
 5613,L, ,TAUA2--CE069,1012,10.2,     ,  3, 3,2023,ONS
 5615,L, ,PRTF63-MA000, 989,26.5,     ,  7, 4,2023,ONS
 5616,L, ,PRTF63-MA013, 989,26.5,     ,  7, 4,2023,ONS
 5617,L, ,PDTF63-MA000, 999,32.1,     ,  7, 4,2023,ONS
 5618,L, ,PDTF63-MA013, 999,32.1,     ,  7, 4,2023,ONS
 5620,L, ,CHAPA3-PI34B, 998,27.9,     , 15, 3,2023,ONS
 5621,L, ,COREMA-PB230, 965,7.74,     , 12, 3,2023,ONS
 5622,L,1,EQVCHAPAIIIB,1000,29.8, 46.1, 15, 3,2023,ONS
 5623,L, ,COREMA-PB069, 937,3.31,  30., 12, 3,2023,ONS
 5624,L, ,CMAT1--PB000, 935,2.95,     , 12, 3,2023,ONS
 5625,L, ,CMAT1--PB013, 935,2.95,     , 12, 3,2023,ONS
 5626,L, ,CMAT2--PB000, 936,3.11,     , 12, 3,2023,ONS
 5627,L, ,CMAT2--PB013, 936,3.11,     , 12, 3,2023,ONS
 5628,L, ,TABULEEOL138,1020,23.5, 52.8, 15, 3,2023,ONS
 5629,L, ,TABULE-PI138,1015,22.3,     , 15, 3,2023,ONS
 5630,L, ,EDWIGE-PI138,1002,28.1,     , 15, 3,2023,ONS
 5631,L, ,ICO----CE230, 998,12.1,     ,  3, 3,2023,ONS
 5632,L, ,EDWIGE-PI034, 997,31.1,     , 15, 3,2023,ONS
 5633,L,1,ICO----CE000,1008,9.34,   0.,  3, 3,2023,ONS
 5641,L, ,PICI2--CE230,1007,22.2,     ,  3, 3,2023,ONS
 5642,L,1,PARNIVUTE000,1012,46.9,  56.,  7, 4,2023,ONS
 5643,L, ,PICI2--CE069,1022,18.9,     ,  3, 3,2023,ONS
 5645,L, ,SA.LOP-MA500,1068,40.6,     ,  7, 4,2023,ONS
 5646,L,1,MARIIIUTE000,1001,47.3, 337.,  7, 4,2023,ONS
 5647,L,1,MARIV-UTE000,1013,47.3, 337.,  7, 4,2023,ONS
 5648,L,1,MARV--UTE000,1013,47.3, 337.,  7, 4,2023,ONS
 5649,L, ,UTE_MAUTE000,1068,40.6,     ,  7, 4,2023,ONS
 5650,L,1,NVNC20UTE000,1017,40.6,   0.,  7, 4,2023,ONS
 5651,L, ,CAUIPE-CE230,1010, 24.,     ,  3, 3,2023,ONS
 5652,L, ,UTE_FOUTE000,1010,24.1,     ,  3, 3,2023,ONS
 5653,L, ,CAUIPE-CE069,1010, 21., 20.9,  3, 3,2023,ONS
 5654,L,1,T.FTZGUTE000,1004,27.5, 137.,  3, 3,2023,ONS
 5655,L,1,T.FTZVUTE000,1005,28.1,  86.,  3, 3,2023,ONS
 5656,L, ,PPC1--UTE000, 989,31.1,     ,  3, 3,2023,ONS
 5658,L,1,PPECEMUTE000,1004,37.7, 720.,  3, 3,2023,ONS
 5659,L,1,PPD---UTE000, 989,31.1,   0.,  3, 3,2023,ONS
 5660,L,1,TERMOCUTE000,1010, 24.,   0.,  3, 3,2023,ONS
 5669,L, ,SE-VRN---138,1002,28.1,     , 15, 3,2023,ONS
 5670,L, ,SE-VRN--34.5, 999, 30.,     , 15, 3,2023,ONS
 5671,L, ,PICOS--PI230, 989,19.1,     , 15, 3,2023,ONS
 5672,L,1,EQVSTA-VERON,1000,31.6, 35.6, 15, 3,2023,ONS
 5673,L, ,PICOS--PI069, 987,16.3,     , 15, 3,2023,ONS
 5674,L, ,PICT2--PI000, 986,16.2,     , 15, 3,2023,ONS
 5675,L, ,PICT2--PI013, 986,16.2,     , 15, 3,2023,ONS
 5677,L, ,TERES-II-069,1011,29.5,     , 15, 3,2023,ONS
 5678,L, ,B.ESPER.-069,1004,25.9,     , 15, 3,2023,ONS
 5679,L, ,PNBIII-PI500,1045,32.6,     , 15, 3,2023,ONS
 5681,L, ,E.MART-PI230,1006,18.6,     , 15, 3,2023,ONS
 5683,L, ,E.MART-PI069,1015,17.2,     , 15, 3,2023,ONS
 5684,L, ,BACAB--MA500,1065,35.7,     ,  7, 4,2023,ONS
 5685,L, ,CHAPAD.II230,1003,29.6,     ,  7, 4,2023,ONS
 5687,L, ,CHAPAD.II069,1001,28.4,     ,  7, 4,2023,ONS
 5688,L, ,SLUIS4-MA500,1059,35.7,     ,  7, 4,2023,ONS
 5689,L, ,SLUIS4-MA230,1012,35.8,     ,  7, 4,2023,ONS
 5690,L, ,CSP----CE230, 988,30.2,     ,  3, 3,2023,ONS
 5691,L, ,SLUIS3-MA230,1006,34.7,     ,  7, 4,2023,ONS
 5693,L, ,SLUIS3-MA069, 999,33.6,     ,  7, 4,2023,ONS
 5695,L, ,MR3015EOL000,1067,38.9,     ,  7, 4,2023,ONS
 5696,L, ,SUZANO-MA230,1011,39.9,     ,  7, 4,2023,ONS
 5697,L, ,SUZANO-MA034,1003,46.1,     ,  7, 4,2023,ONS
 5698,L,1,SUZAN-UTE000, 999,50.8,252.1,  7, 4,2023,ONS
 5699,L, ,SUZANO---GER,1026,19.4,     ,  7, 4,2023,ONS
 5700,L,1,PSE---UTE500,1026, .74,   0., 21, 3,2023,ONS
 5701,L, ,C.DANT-BA230, 988,-2.6,     ,  2, 3,2023,ONS
 5702,L,1,STEEL-UFV000,1000,16.3,   0., 15, 3,2023,ONS
 5703,L, ,C.DANT-BA069,1018,-6.1,     ,  2, 3,2023,ONS
 5711,L, ,ITABAI-SE230, 996,-1.2,     , 21, 3,2023,ONS
 5713,L, ,ITABAI-SE069,1006, -4., 60.5, 21, 3,2023,ONS
 5715,L, ,ITBT1--SE013,1006,-4.1,     , 21, 3,2023,ONS
 5716,L, ,ITBTIP-SE013,1006, -4.,     , 21, 3,2023,ONS
 5717,L, ,ITBT2--SE013,1006,-4.2,     , 21, 3,2023,ONS
 5718,L, ,ITBT1--SE000,1006,-4.1,     , 21, 3,2023,ONS
 5719,L, ,ITBT2--SE000,1006,-4.2,     , 21, 3,2023,ONS
 5720,L, ,JARDIM-SE500,1051,.744,     , 21, 3,2023,ONS
 5721,L, ,JARDIM-SE230,1005,-.54,     , 21, 3,2023,ONS
 5722,L, ,FAFEN--SE230,1002, -.8,     , 21, 3,2023,ONS
 5723,L, ,JARDIM-SE069,1016, -4.,     , 21, 3,2023,ONS
 5724,L, ,CIMESA-SE230,1003,-.68,     , 21, 3,2023,ONS
 5725,L, ,JARDIM---0CE,1052, .74,     , 21, 3,2023,ONS
 5726,L, ,CRLAND-BA230,1000,-18.,     ,  2, 3,2023,ONS
 5727,L, ,CRLAND-BA034, 997,-15.,     ,  2, 3,2023,ONS
 5728,L, ,PARA-2-PE034,1001,8.65,     , 14, 3,2023,ONS
 5729,L,1,SVACASEOL022, 996,10.6, 20.2, 14, 3,2023,ONS
 5730,L, ,DER.OL-BA230, 990,-6.6,     ,  2, 3,2023,ONS
 5731,L, ,SCH----BA230, 991,-11.,     ,  2, 3,2023,ONS
 5732,L, ,SANTII-AL230,1002, 4.7,     , 14, 3,2023,ONS
 5733,L, ,SANTII-AL069,1002, 2.3,     , 14, 3,2023,ONS
 5734,L, ,PNBIII-PI230,1015,32.1,     , 15, 3,2023,ONS
 5735,L, ,OLD----BA013, 959,-10.,     ,  2, 3,2023,ONS
 5736,L, ,SCH----BA013, 964,-15.,     ,  2, 3,2023,ONS
 5737,L, ,PNBIII-PI138,1005,30.3,     ,  7, 4,2023,ONS
 5738,L, ,FIAT---PE230,1000,3.85,     , 14, 3,2023,ONS
 5739,L, ,CNOVA2-BA230, 999,23.2,     ,  2, 3,2023,ONS
 5740,L, ,OLINDI-BA500,1031,-.91,     ,  2, 3,2023,ONS
 5741,L, ,NSSOCO-SE230,1004,-.61,     , 21, 3,2023,ONS
 5742,L, ,CNOVA2-BA034, 997,24.6,     ,  2, 3,2023,ONS
 5743,L, ,NSSOCO-SE069,1011,-3.2,     , 21, 3,2023,ONS
 5744,L,1,CNOVA-EOL026,1000,27.5, 24.4,  2, 3,2023,ONS
 5745,L, ,FLORES-RN034,1004,19.7,     , 17, 3,2023,ONS
 5746,L,1,CSP---UTE002, 989,32.9,197.6,  3, 3,2023,ONS
 5750,L, ,CAMAC2-BA500,1007,-8.5,     ,  2, 3,2023,ONS
 5751,L, ,CMDBP1-BA230,1010,-10.,     ,  2, 3,2023,ONS
 5752,L, ,CAMAC4-BA500,1007,-8.5,     ,  2, 3,2023,ONS
 5753,L, ,BKM UN-BA230,1008,-11.,     ,  2, 3,2023,ONS
 5755,L, ,FORD---BA230, 995,-12.,     ,  2, 3,2023,ONS
 5756,L, ,CAMAC4-BA230,1001,-11.,     ,  2, 3,2023,ONS
 5757,L,1,CAMACAUTE069,1011,-11., 123.,  2, 3,2023,ONS
 5761,L, ,POLO---BA230, 995,-12.,     ,  2, 3,2023,ONS
 5762,L,1,CPA---UTE000, 995,-12.,   0.,  2, 3,2023,ONS
 5763,L, ,POLO---BA069,1013,-15.,     ,  2, 3,2023,ONS
 5764,L,1,MURIC-UTE000, 995,-12.,   0.,  2, 3,2023,ONS
 5771,L,1,CMDBP2SIN000,1010,-10.,   0.,  2, 3,2023,ONS
 5778,L,1,CMDBP1SIN000,1003,-10.,   0.,  2, 3,2023,ONS
 5782,L, ,CATU---BA230, 990,-12.,     ,  2, 3,2023,ONS
 5786,L, ,CATU---BA069, 982,-16.,     ,  2, 3,2023,ONS
 5787,L, ,ITABUN-BA230, 940,-37.,     ,  2, 3,2023,ONS
 5788,L, ,CTUT1--BA000, 981,-16.,     ,  2, 3,2023,ONS
 5789,L, ,CTUT2--BA000, 980,-16.,     ,  2, 3,2023,ONS
 5790,L, ,ITABUN-BA138, 982,-40.,     ,  2, 3,2023,ONS
 5791,L, ,CTURL1-BA013, 981,-17.,     ,  2, 3,2023,ONS
 5792,L, ,CTURL2-BA013, 969,-19.,     ,  2, 3,2023,ONS
 5793,L, ,CTUT1--BA013, 984,-19.,     ,  2, 3,2023,ONS
 5794,L, ,CTUT2--BA013, 959,-21.,     ,  2, 3,2023,ONS
 5796,L, ,ALAGO2-BA069, 998,3.81,     ,  2, 3,2023,ONS
 5797,L, ,FEIRAS-BA230,1004,6.37,     ,  2, 3,2023,ONS
 5798,L, ,FEIRAS-BA069, 999,-18.,     ,  2, 3,2023,ONS
 5799,L,1,CSP---UTE001, 999,37.1,17.78,  3, 3,2023,ONS
 5800,L,1,PSE-V-UTE000,1026, .74,   0., 21, 3,2023,ONS
 5802,L, ,COTEGI-BA230, 991,-13.,     ,  2, 3,2023,ONS
 5803,L, ,COTEGI-BA069, 986,-16., 40.9,  2, 3,2023,ONS
